id,lat,long
50e73276d7c3df413b000e2f,-33.049409000000004,-71.65708199999997
50e73276d7c3df413b000e30,-33.055042,-71.61029100000002
50e73276d7c3df413b000e31,-33.058521,-71.58240799999999
50e73276d7c3df413b000e32,-33.036840000000005,-71.631663
50e73276d7c3df413b000e33,-33.018086,-71.54594800000002
50e73276d7c3df413b000e34,-33.043417,-71.55767300000002
50e73276d7c3df413b000e35,-33.019797,-71.56002899999999
50e73276d7c3df413b000e36,-33.019351,-71.551673
50e73276d7c3df413b000e37,-33.042798,-71.57291700000002
50e73276d7c3df413b000e38,-33.034752000000005,-71.58698300000003
50e73276d7c3df413b000e39,-33.008827000000004,-71.543
50e73276d7c3df413b000e3a,-33.03087,-71.58717299999998
50e73276d7c3df413b000e3b,-33.047063,-71.64809000000002
50e73276d7c3df413b000e3c,-33.052873999999996,-71.60182500000002
50e73276d7c3df413b000e3d,-33.041194,-71.53873799999997
50e73276d7c3df413b000e3e,-33.011897,-71.55067600000002
50e73276d7c3df413b000e40,-33.03433,-71.57483200000001
50e748e2d7c3df413b00139f,55.713202,12.526315999999952
50e748e2d7c3df413b0013a0,55.688945999999994,12.575285000000008
50e748e2d7c3df413b0013a1,55.645938,12.606708000000026
50e748e2d7c3df413b0013a2,55.727056999999995,12.575947000000046
50e748e2d7c3df413b0013a3,55.700258,12.589916000000017
50e748e2d7c3df413b0013a4,55.64971600000001,12.63210300000003
50e748e2d7c3df413b0013a5,55.67353000000001,12.543086000000017
50e748e2d7c3df413b0013a6,55.70411,12.546335000000001
50e748e2d7c3df413b0013a7,55.659496,12.539950999999974
50e748e2d7c3df413b0013a8,55.687702,12.552437000000054
50e748e2d7c3df413b0013a9,55.704467,12.576084000000035
50e748e2d7c3df413b0013aa,55.69398100000001,12.544517000000045
50e748e2d7c3df413b0013ab,55.68743900000001,12.587354000000005
50e748e2d7c3df413b0013ac,55.648802,12.615297000000055
50e748e2d7c3df413b0013ae,55.70517099999999,12.52298300000007
50e748e2d7c3df413b0013af,55.669649,12.546422000000007
50e748e2d7c3df413b0013b0,55.661125,12.60663599999998
50e748e3d7c3df413b0013b1,55.682216000000004,12.585986000000048
50e748e3d7c3df413b0013b2,55.69680699999999,12.529835000000048
50e748e3d7c3df413b0013b3,55.650209999999994,12.638030000000072
50e748e3d7c3df413b0013b4,55.708676000000004,12.514634999999998
50e748e3d7c3df413b0013b5,55.661037,12.597917999999936
50e748e3d7c3df413b0013b6,55.651433,12.552768000000016
50e748e3d7c3df413b0013b7,55.660739,12.618097000000036
50e748e3d7c3df413b0013b8,55.646506,12.592086999999992
50e748e3d7c3df413b0013b9,55.672231000000004,12.59402
50e748e3d7c3df413b0013ba,55.712323,12.563014000000068
50e748e3d7c3df413b0013bb,55.690022,12.581262000000038
50e748e4d7c3df413b0013bc,55.712534999999995,12.538501999999996
50e748e4d7c3df413b0013be,55.690212,12.577217000000019
50e748e4d7c3df413b0013bf,55.701164,12.566544000000027
50e748e4d7c3df413b0013c0,55.639511,12.583894999999984
50e748e4d7c3df413b0013c1,55.643264,12.564634999999953
50e748e4d7c3df413b0013c2,55.647847999999996,12.553221000000008
50e748e4d7c3df413b0013c3,55.695891,12.510525000000026
50e748e4d7c3df413b0013c4,55.667428,12.545261999999981
50e748e4d7c3df413b0013c5,55.634884,12.602310999999982
50e748e4d7c3df413b0013c6,55.730867,12.541852000000064
50e748e4d7c3df413b0013c7,55.674152,12.571519999999964
50e748e4d7c3df413b0013c8,55.689639,12.576173000000038
50e748e4d7c3df413b0013c9,55.72290600000001,12.534757000000011
50e748e4d7c3df413b0013ca,55.697506999999995,12.578195999999936
50e748e4d7c3df413b0013cb,55.667271,12.540564000000016
50e748e4d7c3df413b0013cc,55.702179,12.592362999999974
50e748e4d7c3df413b0013cd,55.718975,12.543507999999974
50e748e4d7c3df413b0013ce,55.681874,12.582445000000007
50e748e4d7c3df413b0013cf,55.68796999999999,12.543597999999974
50e748e4d7c3df413b0013d0,55.65707800000001,12.634786999999962
50e748e4d7c3df413b0013d1,55.654743,12.568579999999995
50e748e4d7c3df413b0013d2,55.665503,12.608506000000036
50e748e4d7c3df413b0013d3,55.678724,12.618687000000026
50e748e4d7c3df413b0013d4,55.636511,12.65391699999998
50e748e4d7c3df413b0013d5,55.697276,12.539260000000011
50e748e4d7c3df413b0013d6,55.70189300000001,12.571666999999936
50e748e4d7c3df413b0013d7,55.656599,12.565965000000006
50e748e4d7c3df413b0013d8,55.728702,12.559752000000005
50e748e4d7c3df413b0013d9,55.679218999999996,12.592001999999981
50e748e4d7c3df413b0013da,55.668257,12.544669
50e748e5d7c3df413b0013dc,55.72349200000001,12.508438999999953
50e748e5d7c3df413b0013dd,55.700475,12.546529999999962
50e748e5d7c3df413b0013de,55.647985999999996,12.620157999999947
50e748e5d7c3df413b0013df,55.712830000000004,12.561778000000004
50e748e5d7c3df413b0013e0,55.659319999999994,12.610842999999932
50e748e5d7c3df413b0013e1,55.644725,12.620638999999983
50e748e5d7c3df413b0013e2,55.726845,12.577585000000001
50e748e5d7c3df413b0013e3,55.67968199999999,12.584787000000004
50e748e5d7c3df413b0013e5,55.650011,12.617680999999948
50e748e5d7c3df413b0013e6,55.698685,12.55286000000001
50e748e5d7c3df413b0013e7,55.695671999999995,12.558552999999964
50e748e5d7c3df413b0013e8,55.70166,12.511576999999988
50e748e5d7c3df413b0013e9,55.671523,12.587518999999931
50e748e5d7c3df413b0013eb,55.656197999999996,12.601643999999965
50e748e5d7c3df413b0013ec,55.63564399999999,12.589788
50e748e5d7c3df413b0013ed,55.687863,12.583127999999988
50e748e5d7c3df413b0013ee,55.716457999999996,12.530387000000019
50e748e5d7c3df413b0013ef,55.67951899999999,12.560024999999996
50e748e6d7c3df413b0013f0,55.708042000000006,12.521183999999948
50e748e6d7c3df413b0013f2,55.708949,12.592635999999974
50e748e6d7c3df413b0013f3,55.642883999999995,12.63037600000007
50e748e6d7c3df413b0013f4,55.63496800000001,12.608125999999974
50e748e6d7c3df413b0013f5,55.645623,12.621993999999974
50e748e6d7c3df413b0013f6,55.733495999999995,12.544927000000026
50e748e6d7c3df413b0013f7,55.655414,12.617525999999998
50e748e6d7c3df413b0013f8,55.711073999999996,12.516979999999993
50e748e6d7c3df413b0013f9,55.708084,12.597072000000026
50e748e6d7c3df413b0013fa,55.652912,12.569669999999974
50e748e6d7c3df413b0013fb,55.687429,12.544652000000045
50e748e6d7c3df413b0013fc,55.632298,12.648063999999973
50e748e6d7c3df413b0013fd,55.711493000000004,12.530900999999973
50e748e6d7c3df413b0013fe,55.705620999999994,12.557014999999973
50e748e6d7c3df413b001400,55.728388,12.568714999999996
50e748e6d7c3df413b001401,55.665691,12.534936000000016
50e748e6d7c3df413b001402,55.71514200000001,12.559005000000068
50e748e6d7c3df413b001403,55.67221800000001,12.607107000000045
50e748e6d7c3df413b001405,55.724213,12.56058200000007
50e748e6d7c3df413b001407,55.726239,12.548892000000027
50e748e6d7c3df413b001408,55.651863,12.613280000000033
50e748e6d7c3df413b001409,55.71224100000001,12.54122099999995
50e748e6d7c3df413b00140a,55.65127800000001,12.61775
50e748e6d7c3df413b00140b,55.711889,12.540042999999967
50e748e6d7c3df413b00140c,55.66296,12.560903999999935
50e748e6d7c3df413b00140d,55.710349,12.547162999999955
50e748e6d7c3df413b00140e,55.72704,12.568851999999993
50e748e6d7c3df413b00140f,55.6598,12.621562000000038
50e748e6d7c3df413b001410,55.678006999999994,12.599255999999967
50e748e6d7c3df413b001411,55.647216,12.608674000000065
50e748e6d7c3df413b001412,55.639996,12.619154999999974
50e748e6d7c3df413b001413,55.717253,12.585203999999974
50e748e6d7c3df413b001415,55.641023,12.606613000000038
50e748e6d7c3df413b001416,55.667891000000004,12.542853000000036
50e748e6d7c3df413b001417,55.684856,12.556360000000039
50e748e6d7c3df413b001418,55.710313,12.496886000000016
50e748e6d7c3df413b001419,55.69763199999999,12.574075999999993
50e748e6d7c3df413b00141a,55.63180500000001,12.614945000000036
50e748e6d7c3df413b00141b,55.651863,12.613280000000033
50e748e8d7c3df413b00141c,55.662453,12.535040999999973
50e748e8d7c3df413b00141d,55.646511,12.592214000000013
50e748e8d7c3df413b00141e,55.698078,12.499859000000017
50e748e8d7c3df413b00141f,55.662924,12.577364999999983
50e748e8d7c3df413b001420,55.63916800000001,12.617884000000005
50e748e8d7c3df413b001421,55.693773,12.613397999999961
50e748e8d7c3df413b001423,55.630961,12.601938000000017
50e748e8d7c3df413b001424,55.706872,12.587137999999984
50e748e8d7c3df413b001425,55.721251,12.535674999999975
50e748e8d7c3df413b001426,55.707149,12.49842799999999
50e748e8d7c3df413b001427,55.698905,12.561781999999996
50e748e8d7c3df413b001428,55.63865799999999,12.586630000000017
50e748e9d7c3df413b001429,55.698273,12.566946000000026
50e748e9d7c3df413b00142a,55.637980000000006,12.612564000000019
50e748e9d7c3df413b00142c,55.725834,12.576653999999962
50e748e9d7c3df413b00142d,55.654862,12.597632999999973
50e748e9d7c3df413b00142e,55.671518999999996,12.561423999999988
50e748e9d7c3df413b00142f,55.636132999999994,12.591139999999996
50e748e9d7c3df413b001430,55.698905,12.561781999999996
50e748e9d7c3df413b001431,55.63195699999999,12.65284900000006
50e748e9d7c3df413b001433,55.640997,12.597535999999993
50e748e9d7c3df413b001434,55.646083999999995,12.597922000000038
50e748e9d7c3df413b001435,55.63146,12.624811000000026
50e748e9d7c3df413b001436,55.664170999999996,12.564352999999983
50e748e9d7c3df413b001437,55.728846,12.552235999999995
50e748e9d7c3df413b001438,55.70306400000001,12.517812999999931
50e748e9d7c3df413b001439,55.703968,12.570899999999938
50e748e9d7c3df413b00143a,55.633152,12.586610999999948
50e748e9d7c3df413b00143b,55.62996500000001,12.636900999999964
50e748e9d7c3df413b00143c,55.67626800000001,12.560795999999984
50e748e9d7c3df413b00143d,55.71526,12.558940000000007
50e748e9d7c3df413b00143f,55.66087099999999,12.609638000000016
50e748e9d7c3df413b001440,55.666695999999995,12.550443999999974
50e748e9d7c3df413b001441,55.716483,12.511052999999947
50e748e9d7c3df413b001442,55.682421999999995,12.55482699999993
50e748e9d7c3df413b001443,55.645481000000004,12.585409000000027
50e748e9d7c3df413b001444,55.711914,12.57159200000001
50e748e9d7c3df413b001445,55.68536999999999,12.553444000000011
50e748e9d7c3df413b001446,55.72784,12.518837999999961
50e748e9d7c3df413b001447,55.697727,12.559043999999973
50e748e9d7c3df413b001448,55.70235600000001,12.521600000000035
50e748e9d7c3df413b001449,55.714831000000004,12.509536000000026
50e748e9d7c3df413b00144a,55.665868999999994,12.59478200000001
50e748e9d7c3df413b00144b,55.66526999999999,12.544982000000005
50e748e9d7c3df413b00144c,55.68218,12.605489000000036
50e748e9d7c3df413b00144d,55.666116,12.601590999999983
50e748e9d7c3df413b00144e,55.690638,12.597097999999962
50e748e9d7c3df413b00144f,55.650638,12.636191000000052
50e748e9d7c3df413b001450,55.716615000000004,12.531877000000007
50e748e9d7c3df413b001451,55.678619,12.552338999999964
50e748e9d7c3df413b001452,55.628514,12.592779000000064
50e748e9d7c3df413b001453,55.644415,12.60615299999995
50e748e9d7c3df413b001454,55.638705,12.597092999999974
50e748e9d7c3df413b001455,55.705229,12.569598000000045
50e748e9d7c3df413b001456,55.689353000000004,12.580899000000045
50e748e9d7c3df413b001457,55.667929,12.573129999999995
50e748e9d7c3df413b001458,55.653470999999996,12.631211000000008
50e748e9d7c3df413b001459,55.65185,12.616583999999989
50e748e9d7c3df413b00145a,55.70107900000001,12.592339000000038
50e748e9d7c3df413b00145c,55.720924,12.603939999999964
50e748ead7c3df413b00145d,55.642759999999996,12.62459100000001
50e748ead7c3df413b00145e,55.695657,12.554877000000033
50e748ead7c3df413b00145f,55.665781,12.629732999999987
50e748ead7c3df413b001460,55.705675,12.516254000000005
50e748ead7c3df413b001462,55.70439200000001,12.542321000000017
50e748ead7c3df413b001463,55.665718999999996,12.592477000000025
50e748ead7c3df413b001464,55.714415,12.58610299999998
50e748ead7c3df413b001465,55.707896999999996,12.582411999999973
50e748ead7c3df413b001466,55.669737,12.602180999999973
50e748ead7c3df413b001467,55.726743000000006,12.552666000000045
50e748ead7c3df413b001469,55.718807999999996,12.583114000000027
50e748ead7c3df413b00146a,55.723777,12.503323000000027
50e748ead7c3df413b00146b,55.635277,12.602140999999962
50e748ead7c3df413b00146c,55.7312,12.537614999999962
50e748ead7c3df413b00146d,55.641282,12.570598000000016
50e748ead7c3df413b00146e,55.724594999999994,12.527288
50e748ead7c3df413b00146f,55.693567,12.538062999999964
50e748ead7c3df413b001470,55.647783999999994,12.591996999999992
50e748ead7c3df413b001471,55.69624200000001,12.595035999999936
50e748ead7c3df413b001472,55.68955699999999,12.57399399999997
50e748ead7c3df413b001473,55.67720500000001,12.579161000000001
50e748ead7c3df413b001474,55.715348,12.534573000000027
50e748ead7c3df413b001477,55.705358999999994,12.511809999999967
50e748ead7c3df413b001478,55.660527,12.629016999999974
50e748ead7c3df413b001479,55.637347,12.635975000000027
50e748ead7c3df413b00147a,55.724833,12.578344000000017
50e748ead7c3df413b00147b,55.647437,12.64704299999994
50e748ead7c3df413b00147d,55.726911,12.560007000000038
50e748ead7c3df413b00147e,55.716706,12.525842000000011
50e748ead7c3df413b00147f,55.734241000000004,12.545393999999987
50e748ead7c3df413b001480,55.707859,12.55900900000006
50e748ead7c3df413b001481,55.725471999999996,12.576814000000011
50e748ead7c3df413b001483,55.629865,12.602951999999961
50e748ead7c3df413b001484,55.68930699999999,12.560208999999983
50e748ead7c3df413b001485,55.660106000000006,12.627486999999974
50e748ead7c3df413b001486,55.716287,12.552131000000033
50e748ead7c3df413b001487,55.729381000000004,12.570140000000038
50f3981cfdc9f065f0000dd6,32.099957,34.82055700000001
50f3981cfdc9f065f0000dd7,32.067352,34.786929999999984
50f3981cfdc9f065f0000dd8,32.110991,34.83256099999994
50f3981dfdc9f065f0000dd9,32.051584999999996,34.80212600000005
50f3981dfdc9f065f0000dda,32.113018,34.798119000000035
50f3981dfdc9f065f0000ddb,32.054865,34.781899000000074
50f3981dfdc9f065f0000ddc,32.112716,34.83122800000001
50f3981dfdc9f065f0000ddd,32.04457,34.80312100000003
50f3981dfdc9f065f0000dde,32.077363,34.783247999999965
50f3981dfdc9f065f0000ddf,32.070388,34.78435999999999
50f3981dfdc9f065f0000de0,32.05205,34.773731
50f3981dfdc9f065f0000de1,32.120634,34.817013999999965
50f3981dfdc9f065f0000de2,32.042784000000005,34.76599699999996
50f3981dfdc9f065f0000de3,32.080873,34.78303600000004
50f3981dfdc9f065f0000de4,32.123416,34.790482999999995
50f3981dfdc9f065f0000de5,32.047395,34.75593800000001
50f3981dfdc9f065f0000de6,32.098807,34.78792699999997
50f3981dfdc9f065f0000de7,32.093967,34.79865199999995
50f3981efdc9f065f0000de8,32.060992999999996,34.78348499999993
50f3981efdc9f065f0000de9,32.043594,34.78282200000001
50f3981efdc9f065f0000dea,32.079173,34.768247999999964
50f3981efdc9f065f0000ded,32.086595,34.792658000000074
50f3981efdc9f065f0000def,32.077446,34.79726500000004
50f3981efdc9f065f0000df0,32.059583,34.76955699999996
50f3981efdc9f065f0000df1,32.080690000000004,34.79205100000001
50f3981efdc9f065f0000df2,32.124302,34.80272000000002
50f3981efdc9f065f0000df3,32.124722999999996,34.83678699999996
50f3981efdc9f065f0000df4,32.126811,34.834667999999965
50f3981ffdc9f065f0000df5,32.045764,34.767577000000074
50f3981ffdc9f065f0000df7,32.119285,34.80962499999998
50f3981ffdc9f065f0000df8,32.077575,34.77373699999998
50f3981ffdc9f065f0000df9,32.069174,34.771048000000064
50f3981ffdc9f065f0000dfa,32.056892,34.76957900000002
50f3981ffdc9f065f0000dfb,32.088992,34.789266
50f3981ffdc9f065f0000dfd,32.080344000000004,34.79758700000002
50f3981ffdc9f065f0000dfe,32.056509000000005,34.79906900000003
50f3981ffdc9f065f0000e00,32.100139,34.789154999999944
50f3981ffdc9f065f0000e02,32.124744,34.80192599999998
50f3981ffdc9f065f0000e03,32.086304999999996,34.784335000000056
50f3981ffdc9f065f0000e04,32.053849,34.766628999999966
50f3981ffdc9f065f0000e05,32.121941,34.807477000000056
50f3981ffdc9f065f0000e06,32.098731,34.809266999999984
50f3981ffdc9f065f0000e07,32.048169,34.806354000000056
50f3981ffdc9f065f0000e08,32.044785,34.80097599999999
50f3981ffdc9f065f0000e09,32.060012,34.77213699999993
50f3981ffdc9f065f0000e0a,32.090984999999996,34.79783599999996
50f3981ffdc9f065f0000e0b,32.048773,34.75263700000005
50f3981ffdc9f065f0000e0c,32.042617,34.74744199999998
50f39820fdc9f065f0000e0d,32.040925,34.76820799999996
50f39820fdc9f065f0000e0f,32.097914,34.807770000000005
50f39820fdc9f065f0000e10,32.034393,34.74921100000006
50f39820fdc9f065f0000e11,32.093127,34.792543000000016
50f39820fdc9f065f0000e12,32.095690000000005,34.77879699999994
50f39820fdc9f065f0000e13,32.060578,34.805886999999984
50f39820fdc9f065f0000e14,32.075444,34.79546700000003
50f39820fdc9f065f0000e15,32.035373,34.74515999999994
50f39820fdc9f065f0000e16,32.122997999999995,34.79649599999993
50f39820fdc9f065f0000e17,32.119587,34.81224199999997
50f39820fdc9f065f0000e18,32.034513000000004,34.74379899999997
50f39820fdc9f065f0000e19,32.124233000000004,34.83585500000004
50f39820fdc9f065f0000e1a,32.058612,34.78855199999998
50f42b49fdc9f065f0001280,52.264773999999996,21.07627100000002
50f42b49fdc9f065f0001282,52.302075,20.946533999999925
50f42b49fdc9f065f0001283,52.294164,21.044670999999994
50f42b49fdc9f065f0001284,52.313013,20.99190699999997
50f42b49fdc9f065f0001285,52.261032,21.03079200000002
50f42b49fdc9f065f0001286,52.21601,21.142939999999953
50f42b49fdc9f065f0001287,52.27712800000001,20.964954000000034
50f42b49fdc9f065f0001288,52.141892,21.04909799999996
50f42b49fdc9f065f0001289,52.255531,21.120889000000037
50f42b49fdc9f065f000128b,52.31686,21.012923
50f42b49fdc9f065f000128c,52.130029,21.11015599999996
50f42b49fdc9f065f000128d,52.312943,20.967086999999992
50f42b49fdc9f065f000128e,52.336095,20.882953000000047
50f42b49fdc9f065f000128f,52.233025,21.14766600000008
50f42b49fdc9f065f0001290,52.16402100000001,21.163434999999925
50f42b49fdc9f065f0001291,52.258587,20.930591999999933
